,tinh,project,link,kind,location,price
10,tai-quang-binh,Dự án Phú Hải Riverside Quảng Bình,https://cafeland.vn/du-an/du-an-phu-hai-riverside-quang-binh-3204.html,Khu Đô Thị,"Địa chỉ: Đường Quang Trung, TP. Đồng Hới, Quảng Bình",Giá thấp nhất: 680 triệu
11,tai-quang-binh,Dự án Dream Homes Dong Hoi Quảng Bình,https://cafeland.vn/du-an/du-an-dream-homes-dong-hoi-quang-binh-3191.html,Khu Đô Thị,"Địa chỉ: Đường Đỗ Nhuận, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 4,90 tỷ"
12,tai-quang-binh,Khu đô thị Regal Ocean Quang Binh,https://cafeland.vn/du-an/khu-do-thi-regal-ocean-quang-binh-3139.html,Khu Đô Thị,"Địa chỉ: Đường Võ Nguyên Giáp, bán đảo Bảo Ninh, TP. Đồng Hới, Quảng Bình",Địa chỉ:
13,tai-quang-binh,Khu đô thị Sunora Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-sunora-quang-binh-3109.html,Khu Đô Thị,"Địa chỉ: Đường Quang Trung, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 3,26 tỷ"
14,tai-quang-binh,Khu đô thị La Celia City Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-la-celia-city-quang-binh-3102.html,Khu Đô Thị,"Địa chỉ: Bán đảo Bảo Ninh, đường Võ Nguyên Giáp, TP. Đồng Hới, Quảng Bình",Địa chỉ:
15,tai-quang-binh,Đất nền The Sang Villa Quảng Bình,https://cafeland.vn/du-an/dat-nen-the-sang-villa-quang-binh-3087.html,Đất Nền Dự Án,"Địa chỉ: Thôn Hà Thiệp – Bắc Ninh, Huyện Quảng Ninh, Quảng Bình","Giá thấp nhất: 1,17 tỷ"
16,tai-quang-binh,Đất nền biệt thự Nhật Lệ Riverside Quảng Bình,https://cafeland.vn/du-an/dat-nen-biet-thu-nhat-le-riverside-quang-binh-3042.html,Khu Đô Thị,"Địa chỉ: đường Mỹ Cảnh, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 5,72 tỷ"
17,tai-quang-binh,Khu dân cư Nam Cầu Dài Quảng Bình,https://cafeland.vn/du-an/khu-dan-cu-nam-cau-dai-quang-binh-3003.html,Khu Đô Thị,"Địa chỉ: TP. Đồng Hới, Quảng Bình",Địa chỉ:
18,tai-quang-binh,"Tổ hợp khách sạn, shophouse Movenpick Central Quảng Bình",https://cafeland.vn/du-an/to-hop-khach-san-shophouse-movenpick-central-quang-binh-2993.html,Loại Hình Khác,"Địa chỉ: Số 18 đường Quách Xuân Kỳ, TP. Đồng Hới, Quảng Bình",Địa chỉ:
19,tai-quang-binh,Khu đô thị Gosabe City Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-gosabe-city-quang-binh-2777.html,Khu Đô Thị,"Địa chỉ: Bố Trạch, Quảng Bình","Giá thấp nhất: 2,24 tỷ"
20,tai-quang-binh,Biệt thự La Rivière Quảng Bình,https://cafeland.vn/du-an/biet-thu-la-riviere-quang-binh-2766.html,Nhà Phố - Biệt Thự,"Địa chỉ: Đường Mỹ Cảnh, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 5,72 tỷ"
21,tai-quang-binh,Căn hộ khách sạn Dolce Penisola Quảng Bình,https://cafeland.vn/du-an/can-ho-khach-san-dolce-penisola-quang-binh-2696.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: TP. Đồng Hới, Quảng Bình",Giá thấp nhất: 728 triệu
22,tai-quang-binh,Đất nền Phú Hải New City Quảng Bình,https://cafeland.vn/du-an/dat-nen-phu-hai-new-city-quang-binh-2630.html,Đất Nền Dự Án,"Địa chỉ: đường Quang Trung, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 2,27 tỷ"
23,tai-quang-binh,Khu đô thị Golden Lake Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-golden-lake-quang-binh-2359.html,Khu Đô Thị,"Địa chỉ: đường Trần Phú và Lê Duẩn, Bố Trạch, Quảng Bình","Giá thấp nhất: 1,58 tỷ"
24,tai-quang-binh,Khu nghỉ dưỡng Fusion Quảng Bình,https://cafeland.vn/du-an/khu-nghi-duong-fusion-quang-binh-2255.html,Nhà Phố - Biệt Thự,"Địa chỉ: TP. Đồng Hới, Quảng Bình",Địa chỉ:
25,tai-quang-binh,Khu đô thị sinh thái Eco Garden Đồng Hới,https://cafeland.vn/du-an/khu-do-thi-sinh-thai-eco-garden-dong-hoi-2092.html,Khu Đô Thị,"Địa chỉ: đường Phan Đình Phùng, TP. Đồng Hới, Quảng Bình",Giá thấp nhất: 789 triệu
26,tai-quang-binh,Đất nền Bảo Ninh Sunrise Đồng Hới,https://cafeland.vn/du-an/dat-nen-bao-ninh-sunrise-dong-hoi-1985.html,Đất Nền Dự Án,"Địa chỉ: đường Mỹ Cảnh, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 4,16 tỷ"
27,tai-quang-binh,Condotel Best Western Premier Quang Binh,https://cafeland.vn/du-an/condotel-best-western-premier-quang-binh-1814.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Huyện Quảng Ninh, Quảng Bình","Giá thấp nhất: 1,48 tỷ"
28,tai-quang-binh,Khu nghỉ dưỡng FLC Quang Binh Beach & Golf Resort,https://cafeland.vn/du-an/khu-nghi-duong-flc-quang-binh-beach-golf-resort-1727.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Huyện Quảng Ninh, Quảng Bình",Địa chỉ:
